normalize;meka.classifiers.multilabel.BPNN;meka.classifiers.multilabel.BPNN-E;meka.classifiers.multilabel.BPNN-H;meka.classifiers.multilabel.BPNN-r;meka.classifiers.multilabel.BPNN-m;meka.classifiers.multilabel.BR;meka.classifiers.multilabel.CC;meka.classifiers.multilabel.RAkEL;meka.classifiers.multilabel.RAkEL-N;meka.classifiers.multilabel.RAkEL-P;meka.classifiers.multilabel.RAkEL-k;meka.classifiers.multilabel.RAkEL-M;meka.classifiers.multilabel.LC;meka.classifiers.multilabel.BCC;meka.classifiers.multilabel.BCC-X;meka.classifiers.multilabel.BRq;meka.classifiers.multilabel.BRq-P;meka.classifiers.multilabel.FW;meka.classifiers.multilabel.MCC;meka.classifiers.multilabel.MCC-Iy;meka.classifiers.multilabel.MCC-Is;meka.classifiers.multilabel.MCC-P;meka.classifiers.multilabel.PCC;meka.classifiers.multilabel.PS;meka.classifiers.multilabel.PS-P;meka.classifiers.multilabel.PS-N;meka.classifiers.multilabel.PSt;meka.classifiers.multilabel.PSt-P;meka.classifiers.multilabel.PSt-N;meka.classifiers.multilabel.RAkELd;meka.classifiers.multilabel.RAkELd-P;meka.classifiers.multilabel.RAkELd-N;meka.classifiers.multilabel.RAkELd-batch-size;meka.classifiers.multilabel.RT;meka.classifiers.multilabel.CT;meka.classifiers.multilabel.CT-X;meka.classifiers.multilabel.CT-Iy;meka.classifiers.multilabel.CT-Is;meka.classifiers.multilabel.CT-P;meka.classifiers.multilabel.CT-H;meka.classifiers.multilabel.CT-L;meka.classifiers.multilabel.CDN;meka.classifiers.multilabel.CDN-Ic;meka.classifiers.multilabel.CDN-I;meka.classifiers.multilabel.CDT;meka.classifiers.multilabel.CDT-H;meka.classifiers.multilabel.CDT-X;meka.classifiers.multilabel.CDT-I;meka.classifiers.multilabel.CDT-Ic;meka.classifiers.multilabel.CDT-L;meka.classifiers.multilabel.PMCC;meka.classifiers.multilabel.PMCC-Iy;meka.classifiers.multilabel.PMCC-Is;meka.classifiers.multilabel.PMCC-B;meka.classifiers.multilabel.PMCC-O;meka.classifiers.multilabel.PMCC-M;meka.classifiers.multilabel.PMCC-P;weka.classifiers.bayes.NaiveBayes;weka.classifiers.bayes.NaiveBayes-K;weka.classifiers.bayes.NaiveBayes-D;weka.classifiers.rules.PART;weka.classifiers.rules.PART-M;weka.classifiers.rules.PART-B;weka.classifiers.rules.PART-R;weka.classifiers.rules.PART-N;weka.classifiers.trees.J48;weka.classifiers.trees.J48-M;weka.classifiers.trees.J48-B;weka.classifiers.trees.J48-J;weka.classifiers.trees.J48-A;weka.classifiers.trees.J48-U;weka.classifiers.trees.J48-C;weka.classifiers.trees.J48-O;weka.classifiers.trees.J48-S;weka.classifiers.lazy.IBk;weka.classifiers.lazy.IBk-K;weka.classifiers.lazy.IBk-X;weka.classifiers.lazy.IBk-I;weka.classifiers.lazy.IBk-F;weka.classifiers.functions.SMO;weka.classifiers.functions.SMO-C;weka.classifiers.functions.SMO-N;weka.classifiers.functions.SMO-M;weka.classifiers.functions.SMO-K;weka.classifiers.rules.JRip;weka.classifiers.rules.JRip-N;weka.classifiers.rules.JRip-E;weka.classifiers.rules.JRip-P;weka.classifiers.rules.JRip-O;weka.classifiers.functions.Logistic;weka.classifiers.functions.Logistic-R;weka.classifiers.bayes.BayesNet;weka.classifiers.bayes.BayesNet-D;weka.classifiers.bayes.BayesNet-Q;weka.classifiers.trees.RandomForest;weka.classifiers.trees.RandomForest-I;weka.classifiers.trees.RandomForest-K;weka.classifiers.trees.RandomForest-depth;weka.classifiers.rules.DecisionTable;weka.classifiers.rules.DecisionTable-E;weka.classifiers.rules.DecisionTable-I;weka.classifiers.rules.DecisionTable-S;weka.classifiers.rules.DecisionTable-X;weka.classifiers.lazy.KStar;weka.classifiers.lazy.KStar-B;weka.classifiers.lazy.KStar-E;weka.classifiers.lazy.KStar-M;weka.classifiers.trees.LMT;weka.classifiers.trees.LMT-M;weka.classifiers.trees.LMT-B;weka.classifiers.trees.LMT-R;weka.classifiers.trees.LMT-C;weka.classifiers.trees.LMT-P;weka.classifiers.trees.LMT-W;weka.classifiers.trees.LMT-A;weka.classifiers.functions.MultilayerPerceptron;weka.classifiers.functions.MultilayerPerceptron-L;weka.classifiers.functions.MultilayerPerceptron-M;weka.classifiers.functions.MultilayerPerceptron-H;weka.classifiers.functions.MultilayerPerceptron-B;weka.classifiers.functions.MultilayerPerceptron-R;weka.classifiers.functions.MultilayerPerceptron-D;weka.classifiers.trees.REPTree;weka.classifiers.trees.REPTree-M;weka.classifiers.trees.REPTree-L;weka.classifiers.trees.REPTree-P;weka.classifiers.functions.SGD;weka.classifiers.functions.SGD-F;weka.classifiers.functions.SGD-L;weka.classifiers.functions.SGD-R;weka.classifiers.functions.SGD-N;weka.classifiers.functions.SGD-M;weka.classifiers.trees.RandomTree;weka.classifiers.trees.RandomTree-M;weka.classifiers.trees.RandomTree-K;weka.classifiers.trees.RandomTree-depth;weka.classifiers.trees.RandomTree-N;weka.classifiers.functions.SimpleLogistic;weka.classifiers.functions.SimpleLogistic-W;weka.classifiers.functions.SimpleLogistic-S;weka.classifiers.functions.SimpleLogistic-A;weka.classifiers.functions.VotedPerceptron;weka.classifiers.functions.VotedPerceptron-I;weka.classifiers.functions.VotedPerceptron-M;weka.classifiers.functions.VotedPerceptron-E;weka.classifiers.functions.supportVector.PolyKernel;weka.classifiers.functions.supportVector.PolyKernel-E;weka.classifiers.functions.supportVector.PolyKernel-L;weka.classifiers.functions.supportVector.NormalizedPolyKernel;weka.classifiers.functions.supportVector.NormalizedPolyKernel-E;weka.classifiers.functions.supportVector.NormalizedPolyKernel-L;weka.classifiers.functions.supportVector.Puk;weka.classifiers.functions.supportVector.Puk-O;weka.classifiers.functions.supportVector.Puk-S;weka.classifiers.functions.supportVector.RBFKernel;weka.classifiers.functions.supportVector.RBFKernel-G;F1 (macro averaged by label);Model Size
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;5.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.575;32142.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;5.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;12.0;0.0;1.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.585;25687.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;5.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.628;126474.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;5.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.656;41860.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;9.0;753.0;22.0;0.0;34.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.614;2690567.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;37.0;0.0;0.0;0.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;14008.0;43.0;;;;;;;;;;;;0.411;1605598.0
0.0;;;;;;;;0.0;2.0;0.0;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;63.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.403;21434.0
0.0;;;;;;;;0.0;2.0;0.0;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;39.0;0.0;0.0;1.0;0.0;86.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.503;220772.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;96.0;247.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.617;98474.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;13.0;1.0;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.495;14813.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;37.0;0.0;0.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.505;16730.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;57.0;2901.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.597;54828.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;75.0;100.0;18.0;0.0;41.0;0.0;;;;;;;;;0.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.644;1808214.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.613;158270.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.626;32142.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;49.0;48.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;0.553;9370.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;4.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;105.0;0.0;25.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.605;2627129.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;61.0;140.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;15.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.623;86019.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;25.0;0.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.579;17209.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;2.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;6.0;0.0;1.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.598;21662.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;91.0;0.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;2.0;5.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;0.625;58988.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;17.0;31.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.584;12410.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;10.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;10.0;0.0;;;;;;0.626;228919.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;86.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.637;94831.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;99.0;128.0;5.0;0.0;7.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;28.0;1.0;1.0;1.0;0.0;75.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.569;4908160.0
0.0;;;;;;;;;;;;;;;;;;;0.0;10.0;2449.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;1.0;0.0;;;;;;;;;;;;;;;;0.642;74744.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;90.0;936.0;75.0;1.0;31.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;9.0;1.0;0.0;;;;;;;;;;;;;;;;0.537;2170624.0
0.0;;;;;;;;0.0;0.0;0.0;2.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;21.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;34.0;1092.0;50.0;0.0;19.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;2.0;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;49.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.609;10326.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;14.0;0.0;0.0;0.0;0.0;82.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.49;88614.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;4.0;12.0;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.614;139505.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;68.0;0.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;9.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;0.587;25263.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;;169.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;1.0;0.0;;;;;;;;;;;;;;;;0.623;73144.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;42.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.642;59429.0
0.0;0.0;476.0;8.0;96.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.465;10535.0
0.0;;;;;;;;;;;;;;;;;;;0.0;54.0;1868.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.662;37502.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;3.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;58.0;1.0;0.0;1.0;0.0;59.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.488;42012.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;3.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;23.0;1.0;1.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;;;;;;;;;;;;;;;;;;;0.0;39.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.628;57145.0
0.0;;;;;;;;0.0;2.0;1.0;2.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.701;139147.0
0.0;;;;;;;;0.0;2.0;1.0;2.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.633;523122.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;16.0;788.0;25.0;1.0;16.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.662;1403683.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.635;70088.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;65.0;1867.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;239.0;32.0;35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.629;8531362.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;927.0;13.0;0.0;27.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;31.0;1.0;1.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.604;983964.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.559;20238.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;4.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;23.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.574;81989.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;15.0;1078.0;55.0;0.0;28.0;0.0;;;;;;;;;0.0;14.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.558;412934.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.511;72051.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;91.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.441;50725.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.495;18433.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;45.0;0.0;0.0;6.0;;;;;;;;;;;;;;;;;;;;0.401;6984.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;33.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;13.0;1.0;0.0;0.0;1.0;21.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.458;214154.0
0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.47;13578.0
